date_time;resolve;uid;title;url;text;views;answers;author;upvotes;type;tags;;;;;
04/04/2013 11:43;true;123;SoapUI : missing in Web.Config;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/SoapUI-missing-in-Web-Config/td-p/18323;"Hi     I am testing CreateAndSendEnvelope from Soap UI and getting below responsesoap:Envelope xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns:wsa=""http://schemas.xmlsoap.org/ws/2004/08/addressing"" xmlns:wsse=""http://docs.oasis-open.org/wss/2004/01/oasis-200401-wss-wssecurity-secext-1.0.xsd"" xmlns:wsu=""http://docs.oasis-open.org/wss/2004/01/oasis-200401-wss-wssecurity-utility-1.0.xsd"">
   <soap:Header>
      <wsa:Action>http://schemas.xmlsoap.org/ws/2004/08/addressing/fault</wsa:Action>
      <wsa:MessageID>urn:uuid:5e21a3c1-a29c-444a-9f78-5ed2d7febed9</wsa:MessageID>
      <wsa:RelatesTo>urn:uuid:75c9be05-5f9f-4aef-b85e-e401c6d3b549</wsa:RelatesTo>
      <wsa:To>http://schemas.xmlsoap.org/ws/2004/08/addressing/role/anonymous</wsa:To>
      <wsse:Security>
         <wsu:Timestamp wsu:Id=""Timestamp-f9264ccb-fdbb-4f19-b625-a14ad7063495"">
            <wsu:Created>2013-04-04T18:22:56Z</wsu:Created>
            <wsu:Expires>2013-04-04T18:27:56Z</wsu:Expires>
         </wsu:Timestamp>
      </wsse:Security>
   </soap:Header>
   <soap:Body>
      <soap:Fault>
         <faultcode>soap:Client</faultcode>
         <faultstring>This User lacks sufficient permissions. User does not have the permission to send envelopes</faultstring>
         <faultactor>https://demo.docusign.net/api/3.0/api.asmx</faultactor>
         <detail>
            <ErrorCode xmlns=""missing in Web.Config"">112</ErrorCode>
            <ErrorReason xmlns=""missing in Web.Config"">This User lacks sufficient permissions.</ErrorReason>
         </detail>
      </soap:Fault>
   </soap:Body>
</soap:Envelope>

   I have attached CreateAndSendEnvelope xml file. Please let me know any suggestions. Thanks Vaishali";1075;6;vaishali_pa;0;question;;;;;;
04/04/2013 14:12;;123.1;Re: SoapUI : missing in Web.Config;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/SoapUI-missing-in-Web-Config/td-p/18323;"Are you including the autentication header?  This post might be related to your issue:
 
http://community.docusign.com/t5/DocuSign-API-Integration-NET/This-User-lacks-sufficient-permissions...";1068;N/A;Ergin;0;answer;N/A;;;;;
05/04/2013 06:34;;123.2;Re: SoapUI : missing in Web.Config;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/SoapUI-missing-in-Web-Config/td-p/18323;"Yes    I have added added Authentication and security related settings.  I can run Request status but CreateAndSendEnvelope fails.








request.xml 475 KB";1052;N/A;vaishali_pa;0;answer;N/A;;;;;
05/04/2013 13:39;;123.3;Re: SoapUI : missing in Web.Config;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/SoapUI-missing-in-Web-Config/td-p/18323;"Is CreateAndSendEnvelope() failing with the same error?  I.E.
 
<ErrorCode xmlns=""missing in Web.Config"">112</ErrorCode>
            <ErrorReason xmlns=""missing in Web.Config"">This User lacks sufficient permissions.
And are you absolutely sure you are using the correct username, password, and Integrator Key in your web.config file?  Are you using your email or your UserId for the username?";1036;N/A;Ergin;0;answer;N/A;;;;;
05/04/2013 13:46;;123.4;Re: SoapUI : missing in Web.Config;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/SoapUI-missing-in-Web-Config/td-p/18323;"I don't have any Web.Config file. I am doing testing from Soap UI I have attached raw request file here.








rawRequest.xml 469 KB";1033;N/A;vaishali_pa;0;answer;N/A;;;;;
05/04/2013 13:53;;123.5;Re: SoapUI : missing in Web.Config;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/SoapUI-missing-in-Web-Config/td-p/18323;"I think that's your problem- you need a web.config file to specify the http binding and set your credentials.  The .NET sample project from the SDK up on GitHub is setup to use a web.config file.  I know that the sample works ""out of the box"" after updating the username, password, and integrator key, so you must have changed a few things that have broken it- especially since you do not have a web.config file.";1030;N/A;Ergin;0;answer;N/A;;;;;
05/04/2013 14:48;solution;123.6;Re: SoapUI : missing in Web.Config;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/SoapUI-missing-in-Web-Config/td-p/18323;I got answer from another your reply. I changed AccountId and now its working fine. Thanks for reply;1025;N/A;vaishali_pa;0;answer;N/A;;;;;
04/04/2013 09:33;false;124;DocuSign Settings/Options;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/DocuSign-Settings-Options/td-p/18303;Have a few questions about settings/options: Is there a setting to stop the envelopeId from embedding on the signed document after its signed? If not possible, can it be moved somewhere else on the page and/or use a different font? Our clients may want to print the final document for legal use, there should not be any modifications to original document except the addition of signatures initiated by the user. In my account settings, I have all boxes unchecked for the email settings but I still get emails at the address for the account. Can this be switched off? We dont need any email confirmations from the API calls or user actions. (Just the event code that passes back) Is there an option to disallow signing actions from anywhere except an embedded signing window? We are not currently sending tab info when we create the envelope, so the signer gets the dropdown at the top of the signing window where they can pick from about 10 choices what they want to drag onto the document. Are there settings to limit the choices to just Signature, Initials and Company? - Steve;246;1;slevak1;0;question;;;;;;
08/04/2013 11:38;;124.1;Re: DocuSign Settings/Options;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/DocuSign-Settings-Options/td-p/18303;"Hi Steve,
 
For your first question I know that there's an account setting called ""Envelope Stamping"" that can be used to remove the envelopeId that is placed at the top of the documents.  Please contact your account manager to get this option enabled.
 
Second question- I'm actually not sure if it's possible to completely turn off all email notifications (it might be) so I'll have to check on that.  Which email notifications are still coming through to you even after you've unchecked all of them?  On what actions?
 
Third question- I will also have to check and see if there is anyway to disable signing except for through embedded workflows.  
 
For your last question unfortunately there is no way to limit the options on that drop down.  When you are in that mode it is referred to as ""Free Form Signing"" (i.e. when there are no pre-placed signature tabs) and that list always has those options.";231;N/A;Ergin;0;answer;N/A;;;;;
02/04/2013 02:21;false;125;USER_LACKS_RECIPIENTEMAILNOTIFICATION_PERMISSION;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/USER-LACKS-RECIPIENTEMAILNOTIFICATION-PERMISSION/td-p/18099;"When I try to add emailNotification to a role with a clientUserId (embedded signing) I get the following error: {  ""errorCode"":""USER_LACKS_RECIPIENTEMAILNOTIFICATION_PERMISSION"",  ""message"":""Account or user does not have permission to set recipient email notifications.""}This is when I used the online API tool. But I am working integrating using REST API. Do I need something enabled on my account to be able to send a notification email?";418;1;atamert;0;question;;;;;;
08/04/2013 16:10;;125.1;Re: USER_LACKS_RECIPIENTEMAILNOTIFICATION_PERMISSION;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/USER-LACKS-RECIPIENTEMAILNOTIFICATION-PERMISSION/td-p/18099;Is this USER_LACKS_RECIPIENTEMAILNOTIFICATION_PERMISSION a mystical error that not even docusign knows much about? I would at least like to know if it's possible to send email notifications to the users we define clientUserId.;400;N/A;atamert;0;answer;N/A;;;;;
09/04/2013 10:54;true;126;Error Message from REST API call to GetAccountBillingPlan;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Error-Message-from-REST-API-call-to-GetAccountBillingPlan/td-p/18507;"We are trying to call Get Account Billing Plan - here's the URL...  https://demo.docusign.net/restapi/v2/accounts/<account id>/billing_plan but keep getting this error: Status code: ""401""Error Code: ""INVALID_DISTRIBUTOR""Error Message: ""DistributorCode or Password not set in header."" We are using the same header as all the other calls that work.Here's the other httprequest settings...            Accept =""application/xml""           ContentType =""application/xml""           Method = ""GET"" Not sure what it's asking for. Please let me know. Thanks - Steve";428;4;slevak1;0;question;;;;;;
09/04/2013 11:55;;126.1;Re: Error Message from REST API call to GetAccountBillingPlan;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Error-Message-from-REST-API-call-to-GetAccountBillingPlan/td-p/18507;"You need to include an extra header for this call, in the following format:
 
X-DocuSign-Distributor: <DistributorCredentials><DistributorCode>DocuSign</DistributorCode><Password>xxxx</Password></DistributorCredentials>";426;N/A;Ergin;0;answer;N/A;;;;;
09/04/2013 13:01;;126.2;Re: Error Message from REST API call to GetAccountBillingPlan;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Error-Message-from-REST-API-call-to-GetAccountBillingPlan/td-p/18507;"I tried that and recieved a new error message Status 400Error code ""INVALID_DISTRIBUTORError Message ""The Distributor specified is not valid. Invalid distributor code or password."" I tried this with the xxxx password in your post and also with my account password...same error.";420;N/A;slevak1;0;answer;N/A;;;;;
09/04/2013 14:16;solution;126.3;Re: Error Message from REST API call to GetAccountBillingPlan;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Error-Message-from-REST-API-call-to-GetAccountBillingPlan/td-p/18507;"Hi Steve,
 
I think you saw the email I sent to your account manager regarding this issue, but for the benefit of the community... the distributorCode and distributorPassword need to be retrieved through the account manager or others who have access to account info.  I unfortunately do not have access to those...
 
Thanks,
-Ergin";417;N/A;Ergin;0;answer;N/A;;;;;
