date_time;resolve;uid;type;views;answers;upvotes;author;title;text;url
23/02/15 19:35;;983.3;answer;;;0;David Stancu (David);;"Hi Frank,
There is nothing wrong with the code you posted, I think that you are encountering this issue because GuzzleHttp isn't installed (it is a dependency of dwolla-php).
I have had a user with a similar issue - this is how you would fix it: https://github.com/Dwolla/dwolla-php/issues/46#issuecomment-73790291
Let me know if this works for you!
David";https://discuss.dwolla.com/t/simple-account-implementation-example-please/983/3
25/02/15 08:20;false;1011;question;177;3;0;Anil Kumar (CODER);Request Failed in Offsite gateway approach;"ERROR: {""Success"":false,""Message"":""Unexpected error has occurred."",""Response"":null}This is my code:<?php
//API Url$url = 'https://uat.dwolla.com/oauth/rest/offsitegateway/checkouts';
//Initiate cURL.$ch = curl_init($url);
//The JSON data.$jsonData = array(    ""client_id"" => "" ****************** "",    ""client_secret"" => "" ***************** "",    ""test"" => true,    ""callback""=> ""https://******.com/"",      ""redirect""=> ""https://******.com/"",    ""PurchaseOrder"" => array(            ""orderItems""=>  array(                ""name"" => ""Prime Rib Sandwich"",                 ""description"" => ""A somewhat tasty non-vegetarian sandwich"",                 ""quantity""=> ""1"",                 ""price""=> ""15.00""
            ),
       ""DestinationId"" => ""812-***-****"",
        ""Total"" =>15.00,
            ""notes""=> ""blahhh""
    )
);
//Encode the array into JSON.$jsonDataEncoded = json_encode($jsonData);
 echo ""
"";
 print_r($jsonDataEncoded);
 echo ""
"";
//Tell cURL that we want to send a POST request.curl_setopt($ch, CURLOPT_POST, 1);
//Attach our encoded JSON string to the POST fields.curl_setopt($ch, CURLOPT_POSTFIELDS, $jsonDataEncoded);
//Set the content type to application/jsoncurl_setopt($ch, CURLOPT_HTTPHEADER, array('Content-Type: application/json'));
//Execute the request$result = curl_exec($ch);";https://discuss.dwolla.com/t/request-failed-in-offsite-gateway-approach/1011
25/02/15 12:43;;1011.1;answer;;;0;Gordon Zheng (gordon);;"Hey CODER,
Looks like the problem is the param name case: try changing ""PurchaseOrder"" to ""purchaseOrder"".  Other than that, everything looks good!";https://discuss.dwolla.com/t/request-failed-in-offsite-gateway-approach/1011/1
25/02/15 13:04;;1011.2;answer;;;0;Anil Kumar (CODER);;"No the error still remaining after changing to purchaseOrder. ERROR : {""Success"":false,""Message"":""Unexpected error has occurred."",""Response"":null}";https://discuss.dwolla.com/t/request-failed-in-offsite-gateway-approach/1011/2
25/02/15 17:01;;1011.3;answer;;;0;Spencer Hunter (spencer);;Hmmm, I was able to generate a checkoutId with the following;https://discuss.dwolla.com/t/request-failed-in-offsite-gateway-approach/1011/3
25/02/15 13:59;true;1012;question;313;4;0;Muhammad Haris khan (Hariskhanlodhi);Dwolla Send Money;"I am working on Dwolla Integration with our product. I am about to complete the process of Ì_Ì_ÌÂSendMoneyÌ_Ì_å but when I am sending my last request to Dwolla Sandbox I am getting below error, I am using Dwolla Rest API service for integrating our ASP.NET product. Authentication process was smooth but when I get my access token and was sending money to specific email I get this.
Error Respone:Ì_Ì_ÌÂReceivera:InternalServiceFaultThe server was unable to process the request due to an internal error. For more information about the error, either turn on IncludeExceptionDetailInFaults (either from ServiceBehaviorAttribute or from the  configuration behavior) on the server in order to send the exception information back to the client, or turn on tracing as per the Microsoft .NET Framework SDK documentation and inspect the server trace logs.å
Request URL:
https://uat.dwolla.com/oauth/rest/transactions/send?destinationId=Haris%40Spurglobal.com&destinationType=Email&pin=1234&oauth_token=viS8G6aO3g6KQRvLODiIr5gziar%2bikSTLVJJekDTYrPm%2f1V9R7&amount=500
spencer can you help me out in this?";https://discuss.dwolla.com/t/dwolla-send-money/1012
25/02/15 15:44;;1012.1;answer;;;0;Spencer Hunter (spencer);;"Hey Hariskhanlodhi,
As a recommendation, try sending along the values in the request body in the format that the content type specifies. Mentioned here, ""POST requests must have a JSON encoded body and the Content-Type: application/json header."" In addition, we recommend for endpoints that require an OAuth access token, it should be included in the Authorization HTTP header like so: Authorization: Bearer T0K3N_H3R3
Also as a sanity check, make sure your access_token includes the proper scope 'Send' for this resource.
Feel free to post some of your code and we can help you out further";https://discuss.dwolla.com/t/dwolla-send-money/1012/1
25/02/15 17:51;;1012.2;answer;;;0;Muhammad Haris khan (Hariskhanlodhi);;"Check these images ..
Request Maker.png704x651 51.6 KB
 
Request Maker1.png715x429 40.8 KB";https://discuss.dwolla.com/t/dwolla-send-money/1012/2
25/02/15 18:51;solution;1012.3;answer;;;0;Spencer Hunter (spencer);;"Try throwing in a json request body instead of sending as a querystring..
Example:
{
  ""amount"": 500,
  ""destinationId"": ""HarisSpurglobal.com"",
  ""destinationType"": ""Email"",
  ""pin"": 1234
}";https://discuss.dwolla.com/t/dwolla-send-money/1012/3
26/02/15 06:45;;1012.4;answer;;;1;Muhammad Haris khan (Hariskhanlodhi);;I have successfully sent money from dwolla account. Thanks for your help spencer;https://discuss.dwolla.com/t/dwolla-send-money/1012/4
21/01/15 07:46;false;883;question;332;3;0;Muhammad Haris khan (Hariskhanlodhi);"Invalid ""client_id"" query parameter";"Hi there,
I am using Dwolla sandbox for integrating one of our application. I need to perform ""SendMoney"" transaction but this transaction requires ""OAuth access token"" for authentication and when i try to authenticate from ""[RequestAuthorization][2]"", i made my URL in this pattern: 
www.dwolla.com/oauth/v2/authenticate?client_id={client_id}&response_type=code&redirect_uri={redirect_uri}&scope={scope}
But i am still getting an error  ""Invalid client_id"" while my client id is fine. please help me to resolve this issue.";https://discuss.dwolla.com/t/invalid-client-id-query-parameter/883
21/01/15 15:09;;883.1;answer;;;0;Spencer Hunter (spencer);;"Hi Hariskhanlodhi! The sandbox environment lives on the uat.dwolla.com subdomain, so you can access the sandbox equivalent of any endpoint by replacing ""www."" with Ì_Ì_ÌÂuat."" If you attempt to use a client_id that was generated in UAT in our production environment then you will receive the error ""Invalid client_id"". Described here
Request URL Format:https://uat.dwolla.com/oauth/v2/authenticate? 
Please let us know if you have any questions, or if you continue to run into  issues!";https://discuss.dwolla.com/t/invalid-client-id-query-parameter/883/1
26/01/15 11:53;;883.2;answer;;;0;Muhammad Haris khan (Hariskhanlodhi);;"Thanks alot for you help Spencer, i need a bit help more in Requesting Authorization.
I am trying to authenticate with this URL:
""https://uat.dwolla.com/oauth/v2/authenticate?client_id=jOiT7OgL%2fFMLxQY8WmUx3pYyvqcmZg%2bBUSo1liE8fnBGHo72aP&response_type=code&redirect_uri=http%3a%2f%2flocalhost%3a10099%2fDefault.aspx&scope=send""
this request's response is fine but i am not getting code in the query string instead i am getting a login page on my localhost page; when i try to login it, It just refresh the page without providing me the code in the query string. I am using Asp.net C# for this project.
Is there any way by which i can get the code without providing the credential?
if you can provide some suggestion here, it will be great!";https://discuss.dwolla.com/t/invalid-client-id-query-parameter/883/2
26/01/15 15:41;;883.3;answer;;;0;Spencer Hunter (spencer);;"Hariskhanlodhi
To answer your question: ""Is there any way by which i can get the code without providing the credential?"" Part of the authorization grant step is requiring the user to login and give consent to the application. After the user has completed the authorization step they will be redirected back to your application with the authorization code, wherein you will exchange for an access_token and refresh_token.
I was able to successfully authenticate with the url provided and be redirected back to your redirect_uri with the code in the querystring.
https://dl.dropboxusercontent.com/s/pb94akzvyar7ucv/Screenshot%202015-01-26%2009.10.48.png
Can you post the code you are using to implement OAuth? Either in this forum or in a gist here
Thanks";https://discuss.dwolla.com/t/invalid-client-id-query-parameter/883/3
